 41  515.851930 3.763E-27 2.988E-02.06220.063 3344.97030.67-.000062        0 1 1 0        0 0 0 0                    P 89e     3644431410 5 3 3 3  1593.0 1611.0
 41  515.937420 8.837E-28 1.890E-02.06700.077 3429.21610.75-.000280        0 5 3 0        0 4 4 0                    P 50f     3645431410 5 3 3 3   891.0  909.0
 41  516.057470 5.457E-28 3.259E-04.06770.079 2675.62610.76-.000313        0 4 0 0        0 3 3 0                    P 46e     3655431410 5 3 3 3   819.0  837.0
 41  516.059700 9.725E-27 5.003E-02.06320.066 3230.84500.69-.000101        0 2 0 0        0 1 1 0                    P 79e     3644431410 5 3 3 3  1413.0 1431.0
 41  516.123720 1.937E-28 9.824E-03.06620.075 3626.49210.74-.000241        0 5 1 0        0 4 2 0                    P 55e     3645431410 5 3 3 3   981.0  999.0
 41  516.160640 3.224E-27 1.601E-02.06590.074 3155.87960.73-.000227        0 4 2 0        0 3 3 0                    P 57f     3645431410 5 3 3 3  1017.0 1035.0
 41  516.208290 2.302E-27 1.780E-02.06560.073 3253.98900.73-.000213        0 4 2 0        0 3 3 0                    P 59e     3645431410 5 3 3 3  1053.0 1071.0
 41  516.228800 8.133E-27 7.140E-03.06520.072 2816.74590.72-.000193        0 3 1 0        0 2 2 0                    P 62e     3645431410 5 3 3 3  1107.0 1125.0
 41  516.331230 1.179E-28 5.907E-02.06480.071 4132.29590.72-.000174        0 5 1 0        0 4 2 0                    P 65f     3545431410 5 3 3 3  1161.0 1179.0
 41  516.383860 7.392E-28 1.037E-01.06400.069 3888.60990.70-.000140        0 4 0 0        0 3 1 0                    P 71e     3644431410 5 3 3 3  1269.0 1287.0
 41  516.474600 2.227E-27 7.815E-02.06350.067 3617.56180.69-.000115        0 3 1 0        0 2 0 0                    P 76e     3644431410 5 3 3 3  1359.0 1377.0
 41  516.484370 2.155E-28 2.123E-02.06850.081 3706.81470.78-.000348        0 6 4 0        0 5 5 0                    P 42f     3655431410 5 3 3 3   747.0  765.0
 41  516.484450 3.950E-27 2.665E-02.06420.069 3261.28500.71-.000146        0 3 1 0        0 2 2 0                    P 70f     3644431410 5 3 3 3  1251.0 1269.0
 41  516.486150 2.155E-28 2.123E-02.06850.081 3706.81470.78-.000348        0 6 4 0        0 5 5 0                    P 42e     3655431410 5 3 3 3   747.0  765.0
 41  516.617620 2.801E-28 2.853E-02.06230.063 3866.96400.67-.000065        0 2 2 0        0 1 1 0                    P 88f     3644431410 5 3 3 3  1575.0 1593.0
 41  516.650040 5.392E-27 3.030E-02.06230.063 3270.88350.67-.000065        0 1 1 0        0 0 0 0                    P 88e     3644431410 5 3 3 3  1575.0 1593.0
 41  516.664340 1.073E-27 1.915E-02.06720.077 3387.18200.75-.000288        0 5 3 0        0 4 4 0                    P 49e     3655431410 5 3 3 3   873.0  891.0
