411  684.096182 4.652E-25 8.299E-02.11160.233 1713.70590.80-.001547            2V8         GROUND 64  9 0A1      65 -9 0A2     471231 2 2 5 3 3 3   774.0  786.0
411  684.096182 4.652E-25 8.299E-02.11160.233 1713.70590.80-.001547            2V8         GROUND 64 -9 0A1      65  9 0A2     471231 2 2 5 3 3 3   774.0  786.0
411  684.105557 3.746E-24 7.414E-02.11160.268 1254.89490.79-.001526            2V8         GROUND 62  2 0E       63  2 0E      571431 2 2 5 4 3 3   750.0  762.0
411  684.136269 7.709E-25 7.653E-02.11160.243 1596.26960.80-.001510            2V8         GROUND 65  7 0E       66  7 0E      471431 2 2 5 4 3 3   786.0  798.0
411  684.185607 6.822E-25 5.519E-02.11160.226 1560.34190.80-.001448            2V8         GROUND 67  5 0E       68  5 0E      571431 2 2 5 4 3 3   810.0  822.0
411  684.217181 2.545E-24 4.789E-02.11160.307 1237.75420.78-.001573            2V8         GROUND 60  4 0E       61  4 0E      571431 2 2 5 4 3 3   726.0  738.0
411  684.240469 4.268E-24 7.863E-02.11160.268 1240.06600.79-.001521            2V8         GROUND 62  1 0E       63  1 0E      571431 2 2 5 4 3 3   750.0  762.0
411  684.272981 3.449E-24 6.490E-02.11160.260 1241.07750.78-.001547            2V8         GROUND 61  3 0A2      62 -3 0A1     571231 2 2 5 3 3 3   738.0  750.0
411  684.272991 3.449E-24 6.490E-02.11160.260 1241.07750.78-.001547            2V8         GROUND 61 -3 0A2      62  3 0A1     571231 2 2 5 3 3 3   738.0  750.0
411  684.278590 6.817E-25 8.097E-02.11160.253 1629.92110.80-.001536            2V8         GROUND 64  8 0E       65  8 0E      471431 2 2 5 4 3 3   774.0  786.0
411  684.280944 4.443E-24 7.992E-02.11160.268 1235.12260.79-.001516            2V8         GROUND 62  0 0A1      63  0 0A2     471431 2 2 5 4 3 3   750.0  762.0
411  684.291002 1.609E-24 2.713E-02.11160.307 1208.22710.76-.001654            2V8         GROUND 58  3-2A1      59  5 0E      571231 2 2 5 3 3 3   702.0  714.0
411  684.426175 9.520E-25 6.925E-02.11160.227 1532.13620.80-.001495            2V8         GROUND 65  6 0A2      66 -6 0A1     571231 2 2 5 3 3 3   786.0  798.0
411  684.426175 9.520E-25 6.925E-02.11160.227 1532.13620.80-.001495            2V8         GROUND 65 -6 0A2      66  6 0A1     571231 2 2 5 3 3 3   786.0  798.0
411  684.465557 5.566E-25 8.324E-02.11160.240 1674.01520.79-.001562            2V8         GROUND 63  9 0A2      64 -9 0A1     471231 2 2 5 3 3 3   762.0  774.0
411  684.465557 5.566E-25 8.324E-02.11160.240 1674.01520.79-.001562            2V8         GROUND 63 -9 0A2      64  9 0A1     471231 2 2 5 3 3 3   762.0  774.0
411  684.491754 9.308E-25 7.721E-02.11160.254 1555.94890.80-.001526            2V8         GROUND 64  7 0E       65  7 0E      471431 2 2 5 4 3 3   774.0  786.0
411  684.508965 9.143E-25 1.262E-02.11160.372 1156.16090.75-.001692            2V8         GROUND 55  4-2E       56 -6 0A1     571231 2 2 5 3 3 3   666.0  678.0
411  684.508965 9.143E-25 1.262E-02.11160.372 1156.16090.75-.001692            2V8         GROUND 55 -4-2E       56  6 0A1     571231 2 2 5 3 3 3   666.0  678.0
411  684.516736 8.198E-25 5.506E-02.11160.235 1518.79020.80-.001469            2V8         GROUND 66  5 0E       67  5 0E      571431 2 2 5 4 3 3   798.0  810.0
411  684.545336 4.477E-24 7.476E-02.11160.281 1216.36270.78-.001547            2V8         GROUND 61  2 0E       62  2 0E      571431 2 2 5 4 3 3   738.0  750.0
411  684.644023 8.182E-25 8.147E-02.11160.264 1590.21800.79-.001552            2V8         GROUND 63  8 0E       64  8 0E      471431 2 2 5 4 3 3   762.0  774.0
411  684.667108 2.995E-24 4.786E-02.11160.322 1200.44580.77-.001588            2V8         GROUND 59  4 0E       60  4 0E      571431 2 2 5 4 3 3   714.0  726.0
411  684.677004 5.098E-24 7.924E-02.11160.280 1201.53170.78-.001542            2V8         GROUND 61  1 0E       62  1 0E      571431 2 2 5 4 3 3   738.0  750.0
411  684.716356 5.305E-24 8.051E-02.11160.280 1196.58760.78-.001536            2V8         GROUND 61  0 0A2      62  0 0A1     471431 2 2 5 4 3 3   738.0  750.0
411  684.719305 4.107E-24 6.541E-02.11160.273 1203.15650.78-.001568            2V8         GROUND 60 -3 0A1      61  3 0A2     571231 2 2 5 3 3 3   726.0  738.0
411  684.719315 4.107E-24 6.541E-02.11160.273 1203.15650.78-.001568            2V8         GROUND 60  3 0A1      61 -3 0A2     571231 2 2 5 3 3 3   726.0  738.0
411  684.738570 1.853E-24 2.671E-02.11160.326 1172.14090.76-.001670            2V8         GROUND 57  3-2A2      58  5 0E      571231 2 2 5 3 3 3   690.0  702.0
411  684.773843 1.100E-24 6.685E-02.11160.233 1491.80590.80-.001516            2V8         GROUND 64  6 0A1      65 -6 0A2     571231 2 2 5 3 3 3   774.0  786.0
411  684.773843 1.100E-24 6.685E-02.11160.233 1491.80590.80-.001516            2V8         GROUND 64 -6 0A1      65  6 0A2     571231 2 2 5 3 3 3   774.0  786.0
411  684.836332 5.974E-25 3.902E-02.11160.220 1515.91870.80-.001483            2V8         GROUND 67  2-2E       68  4 0E      571231 2 2 5 3 3 3   810.0  822.0
411  684.838945 6.661E-25 8.379E-02.11160.250 1634.93100.79-.001573            2V8         GROUND 62  9 0A1      63 -9 0A2     471231 2 2 5 3 3 3   750.0  762.0
411  684.838945 6.661E-25 8.379E-02.11160.250 1634.93100.79-.001573            2V8         GROUND 62 -9 0A1      63  9 0A2     471231 2 2 5 3 3 3   750.0  762.0
411  684.851462 1.120E-24 7.788E-02.11160.265 1516.23490.79-.001542            2V8         GROUND 63  7 0E       64  7 0E      471431 2 2 5 4 3 3   762.0  774.0
411  684.851850 1.000E-24 5.593E-02.11160.245 1477.84510.80-.001485            2V8         GROUND 65  5 0E       66  5 0E      571431 2 2 5 4 3 3   786.0  798.0
411  684.952697 1.009E-24 1.203E-02.11160.398 1121.90680.75-.001697            2V8         GROUND 54  4-2E       55 -6 0A2     571231 2 2 5 3 3 3   654.0  666.0
411  684.952697 1.009E-24 1.203E-02.11160.398 1121.90680.75-.001697            2V8         GROUND 54 -4-2E       55  6 0A2     571231 2 2 5 3 3 3   654.0  666.0
411  684.987222 5.334E-24 7.539E-02.11160.294 1178.43820.78-.001562            2V8         GROUND 60  2 0E       61  2 0E      571431 2 2 5 4 3 3   726.0  738.0
411  685.013599 9.790E-25 8.198E-02.11160.275 1551.12160.79-.001562            2V8         GROUND 62  8 0E       63  8 0E      471431 2 2 5 4 3 3   750.0  762.0
411  685.067302 2.995E-25 2.428E-02.11160.220 1566.30370.80-.001429            2V8         GROUND 69  1-2E       70 -3 0A1     571231 2 2 5 3 3 3   834.0  846.0
411  685.067329 2.995E-25 2.428E-02.11160.220 1566.30370.80-.001429            2V8         GROUND 69 -1-2E       70  3 0A1     571231 2 2 5 3 3 3   834.0  846.0
411  685.115559 6.070E-24 7.985E-02.11160.293 1163.60510.78-.001562            2V8         GROUND 60  1 0E       61  1 0E      571431 2 2 5 4 3 3   726.0  738.0
411  685.119553 3.515E-24 4.786E-02.11160.338 1163.74550.76-.001604            2V8         GROUND 58  4 0E       59  4 0E      571431 2 2 5 4 3 3   702.0  714.0
411  685.125743 1.391E-24 7.086E-02.11160.240 1452.08240.79-.001531            2V8         GROUND 63  6 0A2      64 -6 0A1     571231 2 2 5 3 3 3   762.0  774.0
411  685.125743 1.391E-24 7.086E-02.11160.240 1452.08240.79-.001531            2V8         GROUND 63 -6 0A2      64  6 0A1     571231 2 2 5 3 3 3   762.0  774.0
411  685.153770 6.314E-24 8.110E-02.11160.293 1158.66030.78-.001562            2V8         GROUND 60  0 0A1      61  0 0A2     471431 2 2 5 4 3 3   726.0  738.0
411  685.163313 7.250E-25 3.930E-02.11160.222 1474.36020.80-.001504            2V8         GROUND 66  2-2E       67  4 0E      571231 2 2 5 3 3 3   798.0  810.0
411  685.167952 4.877E-24 6.596E-02.11160.289 1165.84330.77-.001583            2V8         GROUND 59  3 0A2      60 -3 0A1     571231 2 2 5 3 3 3   714.0  726.0
411  685.167962 4.877E-24 6.596E-02.11160.289 1165.84330.77-.001583            2V8         GROUND 59 -3 0A2      60  3 0A1     571231 2 2 5 3 3 3   714.0  726.0
411  685.188475 2.108E-24 2.606E-02.11160.348 1136.66280.76-.001681            2V8         GROUND 56  3-2A1      57  5 0E      571231 2 2 5 3 3 3   678.0  690.0
411  685.190981 1.195E-24 5.584E-02.11160.256 1437.50660.80-.001505            2V8         GROUND 64  5 0E       65  5 0E      571431 2 2 5 4 3 3   774.0  786.0
411  685.215404 1.343E-24 7.853E-02.11160.277 1477.12770.79-.001557            2V8         GROUND 62  7 0E       63  7 0E      471431 2 2 5 4 3 3   750.0  762.0
411  685.216345 7.929E-25 8.416E-02.11160.261 1596.45360.78-.001588            2V8         GROUND 61  9 0A2      62 -9 0A1     471231 2 2 5 3 3 3   738.0  750.0
411  685.216345 7.929E-25 8.416E-02.11160.261 1596.45360.78-.001588            2V8         GROUND 61 -9 0A2      62  9 0A1     471231 2 2 5 3 3 3   738.0  750.0
411  685.387329 1.167E-24 8.245E-02.11160.288 1512.63210.78-.001578            2V8         GROUND 61  8 0E       62  8 0E      471431 2 2 5 4 3 3   738.0  750.0
411  685.389431 3.622E-25 2.422E-02.11160.219 1523.52720.80-.001451            2V8         GROUND 68 -1-2E       69  3 0A2     571231 2 2 5 3 3 3   822.0  834.0
411  685.389459 3.622E-25 2.422E-02.11160.219 1523.52720.80-.001451            2V8         GROUND 68  1-2E       69 -3 0A2     571231 2 2 5 3 3 3   822.0  834.0
