271  721.279470 6.113E-25 1.057E-01.07350.114 1806.55780.970.000000             V9         GROUND 34 21-1  G     35 22 0  G    455650 6 6 6 3 4 0  1104.0 1136.0
271  721.403130 1.235E-25 7.836E-02.07730.114 1831.67521.050.000000             V9         GROUND 42 16-1 E2     43 17 0 E1    455650 6 6 6 3 4 0   340.0  348.0
271  721.456620 4.927E-25 7.817E-02.07730.114 1831.66971.050.000000             V9         GROUND 42 16-1  G     43 17 0  G    455650 6 6 6 3 4 0  1360.0 1392.0
271  721.490900 1.205E-26 8.722E-02.07810.115 2479.80971.060.000000          V4+V9             V4 43 20-1E34     44 21 0E34    455650 6 6 6 3 4 0   696.0  712.0
271  721.571720 6.518E-25 9.316E-02.07450.114 1784.38061.000.000000             V9         GROUND 37 19-1  G     38 20 0  G    455650 6 6 6 3 4 0  1200.0 1232.0
271  721.596160 3.060E-28 2.941E-06.07030.112  938.23441.010.000000            3V4         GROUND 36  2 0 E2     37  2 0 E1    455650 6 6 6 3 4 0   292.0  300.0
271  721.653020 2.411E-26 8.720E-02.07810.115 2479.58871.060.000000          V4+V9             V4 43 20-1A12     44 21 0A34    455650 6 6 6 3 4 0  1392.0 1424.0
271  721.917920 3.057E-25 8.322E-02.07610.114 1789.97961.030.000000             V9         GROUND 40 17-1E34     41 18 0E34    455650 6 6 6 3 4 0   648.0  664.0
271  722.069080 2.787E-26 9.245E-02.07670.114 2451.88681.040.000000          V4+V9             V4 41 21-1  G     42 22 0  G    455650 6 6 6 3 4 0  1328.0 1360.0
271  722.071960 6.996E-27 9.292E-02.07670.114 2452.10381.040.000000          V4+V9             V4 41 21-1 E1     42 22 0 E2    455650 6 6 6 3 4 0   332.0  340.0
271  722.101710 7.199E-25 1.004E-01.07380.113 1767.77750.980.000000             V9         GROUND 35 20-1A34     36 21 0A12    455650 6 6 6 3 4 0  1136.0 1168.0
271  722.185330 1.498E-25 6.908E-02.07410.113 1734.29040.990.000000             V9         GROUND 36 19-1 E2     37 20 0 E1    455650 6 6 6 3 4 0   292.0  300.0
271  722.204050 5.807E-25 7.910E-02.07610.114 1789.97431.030.000000             V9         GROUND 40 17-1A34     41 18 0A12    455650 6 6 6 3 4 0  1296.0 1328.0
271  722.214380 3.543E-25 9.885E-02.07380.113 1767.77240.980.000000             V9         GROUND 35 20-1E34     36 21 0E34    455650 6 6 6 3 4 0   568.0  584.0
271  722.231200 2.617E-26 8.277E-02.07880.115 2456.36281.070.000000          V4+V9             V4 44 19-1  G     45 20 0  G    455650 6 6 6 3 4 0  1424.0 1456.0
271  722.298090 6.618E-27 8.383E-02.07880.115 2456.58791.070.000000          V4+V9             V4 44 19-1 E1     45 20 0 E2    455650 6 6 6 3 4 0   356.0  364.0
271  722.317830 5.049E-25 7.533E-02.07810.115 1823.35781.060.000000             V9         GROUND 43 15-1  G     44 16 0  G    455650 6 6 6 3 4 0  1392.0 1424.0
271  722.425450 1.816E-25 8.894E-02.07500.114 1757.52071.010.000000             V9         GROUND 38 18-1 E2     39 19 0 E1    455650 6 6 6 3 4 0   308.0  316.0
271  722.462500 1.246E-25 7.439E-02.07810.115 1823.35231.060.000000             V9         GROUND 43 15-1 E2     44 16 0 E1    455650 6 6 6 3 4 0   348.0  356.0
271  722.485180 1.872E-25 1.069E-01.07320.114 1760.40580.960.000000             V9         GROUND 33 21-1 E2     34 22 0 E1    455650 6 6 6 3 4 0   268.0  276.0
271  722.496180 7.220E-25 8.842E-02.07500.114 1757.51551.010.000000             V9         GROUND 38 18-1  G     39 19 0  G    455650 6 6 6 3 4 0  1232.0 1264.0
271  722.662110 7.613E-25 1.087E-01.07320.114 1760.41080.960.000000             V9         GROUND 33 21-1  G     34 22 0  G    455650 6 6 6 3 4 0  1072.0 1104.0
271  722.802930 1.612E-25 7.984E-02.07670.114 1775.04681.040.000000             V9         GROUND 41 16-1 E2     42 17 0 E1    455650 6 6 6 3 4 0   332.0  340.0
271  722.855310 6.428E-25 7.960E-02.07670.114 1775.04131.040.000000             V9         GROUND 41 16-1  G     42 17 0  G    455650 6 6 6 3 4 0  1328.0 1360.0
271  722.903600 1.585E-26 8.905E-02.07730.114 2422.13551.050.000000          V4+V9             V4 42 20-1E34     43 21 0E34    455650 6 6 6 3 4 0   680.0  696.0
271  722.960990 8.259E-25 9.542E-02.07410.113 1734.29560.990.000000             V9         GROUND 36 19-1  G     37 20 0  G    455650 6 6 6 3 4 0  1168.0 1200.0
271  723.061010 3.171E-26 8.901E-02.07730.114 2421.91511.050.000000          V4+V9             V4 42 20-1A12     43 21 0A34    455650 6 6 6 3 4 0  1360.0 1392.0
271  723.233470 5.035E-25 7.254E-02.07880.115 1820.35521.070.000000             V9         GROUND 44 14-1A34     45 15 0A12    455650 6 6 6 3 4 0  1424.0 1456.0
271  723.275100 2.514E-25 7.245E-02.07880.115 1820.34961.070.000000             V9         GROUND 44 14-1E34     45 15 0E34    455650 6 6 6 3 4 0   712.0  728.0
271  723.313590 3.942E-25 8.493E-02.07550.114 1735.96421.020.000000             V9         GROUND 39 17-1E34     40 18 0E34    455650 6 6 6 3 4 0   632.0  648.0
271  723.384740 3.732E-28 2.922E-06.07020.112  889.38011.000.000000            3V4         GROUND 35  2 0 E2     36  2 0 E1    455650 6 6 6 3 4 0   284.0  292.0
271  723.480410 9.095E-27 9.506E-02.07610.114 2397.03111.030.000000          V4+V9             V4 40 21-1 E1     41 22 0 E2    455650 6 6 6 3 4 0   324.0  332.0
271  723.483930 3.622E-26 9.455E-02.07610.114 2396.81481.030.000000          V4+V9             V4 40 21-1  G     41 22 0  G    455650 6 6 6 3 4 0  1296.0 1328.0
271  723.487480 9.010E-25 1.030E-01.07350.114 1720.31430.970.000000             V9         GROUND 34 20-1A34     35 21 0A12    455650 6 6 6 3 4 0  1104.0 1136.0
271  723.597690 4.434E-25 1.014E-01.07350.114 1720.30930.970.000000             V9         GROUND 34 20-1E34     35 21 0E34    455650 6 6 6 3 4 0   552.0  568.0
271  723.607740 7.447E-25 8.028E-02.07550.114 1735.95891.020.000000             V9         GROUND 39 17-1A34     40 18 0A12    455650 6 6 6 3 4 0  1264.0 1296.0
271  723.657650 3.465E-26 8.448E-02.07810.115 2397.38481.060.000000          V4+V9             V4 43 19-1  G     44 20 0  G    455650 6 6 6 3 4 0  1392.0 1424.0
271  723.710490 2.044E-25 7.677E-02.07380.113 1685.51210.980.000000             V9         GROUND 35 19-1 E2     36 20 0 E1    455650 6 6 6 3 4 0   284.0  292.0
271  723.712580 8.755E-27 8.549E-02.07810.115 2397.60921.060.000000          V4+V9             V4 43 19-1 E1     44 20 0 E2    455650 6 6 6 3 4 0   348.0  356.0
