401  806.386860 4.030E-26 2.099E-02.09030.137 2174.96120.860.000000             V6         GROUND 48 16 1E       49 17 0E      355420 1 1 1 1 1 0  1552.0 1552.0
401  806.705820 5.770E-26 2.404E-02.09010.174 2086.65800.860.000000             V6         GROUND 39 17 1A2      40 18 0A1     355420 1 1 1 1 1 0  1264.0 1264.0
401  806.705820 5.770E-26 2.404E-02.09010.174 2086.65800.860.000000             V6         GROUND 39 17 1A1      40 18 0A2     355420 1 1 1 1 1 0  1264.0 1264.0
401  806.735100 2.490E-26 1.921E-02.09050.107 2287.01290.860.000000             V6         GROUND 56 15 1E       57 16 0E      355420 1 1 1 1 1 0  1808.0 1808.0
401  806.929390 6.240E-26 2.944E-02.09150.270 2058.91880.800.000000             V6         GROUND 30 18 1E       31 19 0E      355420 1 1 1 1 1 0   976.0  976.0
401  807.050830 5.210E-26 4.094E-02.09550.241 2091.85760.700.000000             V6         GROUND 21 19 1E       22 20 0E      355420 1 1 1 1 1 0   688.0  688.0
401  807.125700 4.640E-26 2.126E-02.09020.145 2143.95830.860.000000             V6         GROUND 47 16 1E       48 17 0E      355420 1 1 1 1 1 0  1520.0 1520.0
401  807.426460 6.470E-26 2.449E-02.09010.180 2061.31890.860.000000             V6         GROUND 38 17 1A2      39 18 0A1     355420 1 1 1 1 1 0  1232.0 1232.0
401  807.426460 6.470E-26 2.449E-02.09010.180 2061.31890.860.000000             V6         GROUND 38 17 1A1      39 18 0A2     355420 1 1 1 1 1 0  1232.0 1232.0
401  807.489660 2.940E-26 1.942E-02.09030.107 2250.99640.860.000000             V6         GROUND 55 15 1E       56 16 0E      355420 1 1 1 1 1 0  1776.0 1776.0
401  807.631210 6.820E-26 3.029E-02.09180.279 2039.26440.790.000000             V6         GROUND 29 18 1E       30 19 0E      355420 1 1 1 1 1 0   944.0  944.0
401  807.733170 5.570E-26 4.296E-02.09620.232 2077.90270.690.000000             V6         GROUND 20 19 1E       21 20 0E      355420 1 1 1 1 1 0   656.0  656.0
401  807.862570 5.330E-26 2.156E-02.09010.152 2113.58190.860.000000             V6         GROUND 46 16 1E       47 17 0E      355420 1 1 1 1 1 0  1488.0 1488.0
401  808.145050 7.230E-26 2.496E-02.09020.189 2036.60920.860.000000             V6         GROUND 37 17 1A2      38 18 0A1     355420 1 1 1 1 1 0  1200.0 1200.0
401  808.145050 7.230E-26 2.496E-02.09020.189 2036.60920.860.000000             V6         GROUND 37 17 1A1      38 18 0A2     355420 1 1 1 1 1 0  1200.0 1200.0
401  808.242280 3.460E-26 1.963E-02.09070.107 2215.60340.860.000000             V6         GROUND 54 15 1E       55 16 0E      355420 1 1 1 1 1 0  1744.0 1744.0
401  808.330930 7.430E-26 3.119E-02.09220.285 2020.24170.770.000000             V6         GROUND 28 18 1E       29 19 0E      355420 1 1 1 1 1 0   912.0  912.0
401  808.413330 5.940E-26 4.522E-02.09690.223 2064.58090.690.000000             V6         GROUND 19 19 1E       20 20 0E      355420 1 1 1 1 1 0   624.0  624.0
401  808.597430 6.100E-26 2.186E-02.09000.160 2083.83250.860.000000             V6         GROUND 45 16 1E       46 17 0E      355420 1 1 1 1 1 0  1456.0 1456.0
401  808.861590 8.060E-26 2.548E-02.09030.200 2012.52920.860.000000             V6         GROUND 36 17 1A2      37 18 0A1     355420 1 1 1 1 1 0  1168.0 1168.0
