261  502.429020 4.784E-25 4.604E-03.09400.180 1366.39830.75-.001000 000 3 0 1 0  g 000 1 1 1 1  u                    P  4f     3466432320 2 1 1 1     7.0    9.0
261  502.438710 1.569E-26 3.600E-03.04770.087 2703.30930.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 32f     3466432320 2 1 1 1   195.0  195.0
261  502.499040 3.625E-27 3.532E-03.04630.083 2780.99920.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 33f     3466432320 2 1 1 1    67.0   67.0
261  502.511720 3.586E-26 2.562E-03.08520.166 2132.10470.75-.001000 000 3 1 1 1  u 000 1 2-1 2  g                    P  7e     3466432320 2 1 1 1    39.0   45.0
261  502.516310 4.357E-25 8.455E-04.06160.113 1437.23600.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 24f     3466432320 2 1 1 1    49.0   49.0
261  502.541990 3.366E-25 6.208E-04.08080.154 1457.88410.75-.001000 000 3 0 1 0  g 000 1 1 1-1+ u                    P 10e     3466432320 2 1 1 1    57.0   63.0
261  502.562810 2.712E-26 7.461E-04.04630.083 2047.06850.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 33e     3466432320 2 1 1 1    67.0   67.0
261  502.564580 7.441E-27 3.464E-03.04500.081 2861.02820.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 34f     3466432320 2 1 1 1   207.0  207.0
261  502.635660 1.675E-27 3.393E-03.04500.081 2943.39480.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 35f     3455432320 2 1 1 1    71.0   71.0
261  502.644660 1.127E-28 4.942E-04.04770.087 3310.10690.75-.001000 000 3 1 1-1+ u 000 1 2-1 2  g                    Q 32f     3466432320 2 1 1 1   195.0  195.0
261  502.670400 9.748E-25 8.073E-04.05970.110 1496.18860.75-.001000 000 2 0 0 0+ g 000 0 1 0 1  u                    Q 25f     3466432320 2 1 1 1   153.0  153.0
261  502.712590 3.350E-27 3.322E-03.04500.081 3028.09770.75-.001000 000 2 1 0 1  u 000 0 2 0 2  g                    Q 36f     3455432320 2 1 1 1   219.0  219.0
261  502.734700 5.615E-26 7.371E-04.04500.081 2126.81040.75-.001000 000 2 0 2 0  g 000 0 1 0 1  u                    Q 34e     3466432320 2 1 1 1   207.0  207.0
261  502.745440 2.608E-26 4.813E-03.04630.083 2664.50560.75-.001000 000 3 0 3 0  g 000 1 1 1 1  u                    Q 33f     3466432320 2 1 1 1   201.0  201.0
