431  587.850800 3.187E-24 1.829E-01.10000.200 1527.53700.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 42e 332220 3 5 0 0 0 0    83.0   85.0
431  587.995600 9.560E-24 3.621E-01.10000.200 1826.13900.750.000000 000002000 e u  000000010 e g  0 0 0 0        0 0 1 0 P 90e 332220 3 5 0 0 0 0   537.0  543.0
431  587.998660 3.724E-27 5.436E-02.10000.200 2908.90040.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P135e 442220 2 5 0 0 0 0   269.0  271.0
431  587.999600 6.374E-24 2.920E-01.10000.200 1777.78300.750.000000 000003000 f g  000001010 f u  1 0 0 0        1 0 1 0 P 59f 332220 3 5 0 0 0 0   351.0  357.0
431  588.027630 8.304E-25 1.983E+00.10000.200 2756.23020.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P131f 442220 2 5 0 0 0 0   783.0  789.0
431  588.083680 1.834E-25 1.563E+00.10000.200 2802.68900.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P138e 442220 2 5 0 0 0 0   275.0  277.0
431  588.120990 1.235E-27 3.222E-02.10000.200 3032.79400.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P138f 442220 2 5 0 0 0 0   275.0  277.0
431  588.126900 1.274E-23 2.439E-01.10000.200 1527.53500.750.000000 000002010 f g  000000020 f u  0 0 1 0        0 0 2 0 P 42f 332220 3 5 0 0 0 0   249.0  255.0
431  588.143600 1.274E-23 2.354E-01.10000.200 1515.23210.750.000000 000002010 e u  000000020 e g  0 0 1 0        0 0 2 0 P 41e 332220 3 5 0 0 0 0   243.0  249.0
431  588.211600 9.560E-24 8.464E-01.10000.200 2016.10710.750.000000 000001010 e g  000001000 e u  1 0-1 0        1 0 0 0 P 97e 332220 3 5 0 0 0 0   579.0  585.0
431  588.261400 3.187E-24 2.850E-01.10000.200 1998.04800.750.000000 000002001 f u  000000011 f g  0 0 0 1        0 0 1 1 P 88f 332220 3 5 0 0 0 0   525.0  531.0
431  588.268100 3.187E-24 3.226E-01.10000.200 1799.82600.750.000000 000002000 e g  000000010 e u  0 0 0 0        0 0 1 0 P 89e 332220 3 5 0 0 0 0   177.0  179.0
431  588.289490 1.352E-26 5.476E-02.10000.200 2869.44240.750.000000 000000011 e g  000000001 e u  0 0 1-1        0 0 0 1 P134e 442220 2 5 0 0 0 0   801.0  807.0
431  588.340800 3.309E-25 1.985E+00.10000.200 2717.88250.750.000000 000000011 f g  000000001 f u  0 0 1-1        0 0 0 1 P130f 442220 2 5 0 0 0 0   259.0  261.0
431  588.366670 6.643E-25 1.565E+00.10000.200 2762.44430.750.000000 000000010 e u  000000000 e g  0 0 1 0        0 0 0 0 P137e 442220 2 5 0 0 0 0   819.0  825.0
431  588.397200 3.187E-24 7.342E-01.10000.200 2210.65600.750.000000 000001011 e u  000001001 e g  1 0-1 1        1 0 0-1 P 96e 332220 3 5 0 0 0 0   573.0  579.0
431  588.405910 4.603E-27 3.317E-02.10000.200 2992.41420.750.000000 000000011 f g  000000001 f u  0 0 1 1        0 0 0 1 P137f 442220 2 5 0 0 0 0   819.0  825.0
431  588.406500 3.187E-24 1.768E-01.10000.200 1515.23100.750.000000 000002010 f u  000000020 f g  0 0 1 0        0 0 2 0 P 41f 332220 3 5 0 0 0 0    81.0   83.0
431  588.422900 6.374E-24 2.406E-01.10000.200 1726.83000.750.000000 000003000 e u  000001010 e g  1 0 0 0        1 0 1 0 P 56e 332220 3 5 0 0 0 0   333.0  339.0
