 22  589.435306 8.420E-28 2.546E-01.08340.114 2716.69380.68-.000440       2 1 1 02       1 2 2 01                    Q  6e     366663243110 9 711    26.0   26.0
 22  589.435342 1.060E-27 2.595E-01.08080.111 2728.42880.68-.000469       2 1 1 02       1 2 2 01                    Q  8e     366663243110 9 711    34.0   34.0
 22  589.435348 1.230E-27 2.620E-01.07870.108 2743.29280.68-.000493       2 1 1 02       1 2 2 01                    Q 10e     366663243110 9 711    42.0   42.0
 22  589.501484 8.070E-30 1.177E-01.08850.118 3438.44960.690.000470       3 0 0 02       2 1 1 01                    R  3e     366663243110 9 711    18.0   14.0
 22  589.532539 6.110E-30 5.506E-01.07090.095 4153.08610.72-.000602       3 1 1 03       2 2 2 02                    Q 23f     366663243110 9 711    94.0   94.0
 22  589.583285 3.140E-29 1.469E+00.06930.090 4050.54860.73-.000818       3 1 1 04       3 0 0 04                    P 28e     336663243010 9 711   110.0  114.0
 22  589.606551 1.750E-30 8.217E-01.06620.075 4637.41710.74-.000743       3 1 1 04       2 2 2 03                    Q 47f     366563243110 9 711   190.0  190.0
 22  589.636151 2.300E-29 1.006E-01.07370.099 3481.29680.70-.000191       2 2 2 02       1 3 3 01                    R 17e     366663243110 9 711    74.0   70.0
 22  589.637671 6.670E-30 5.538E-01.07170.096 4117.87840.71-.000588       3 1 1 03       2 2 2 02                    Q 21f     366663243110 9 711    86.0   86.0
 22  589.648401 5.980E-29 4.486E-01.06040.068 3842.81370.71-.000645       0 1 1 11       0 0 0 11                    P 63e     365553243110 9 711   250.0  254.0
 22  589.663727 3.070E-30 7.349E-01.05720.064 4609.84440.65-.000658       0 4 4 01       0 3 3 01                    P 82f     375553243110 9 711   326.0  330.0
 22  589.676076 2.090E-28 4.054E-01.05980.067 3571.02510.70-.000645       1 2 2 02       1 1 1 02                    P 65e     375553243110 9 711   258.0  262.0
 22  589.700730 3.440E-27 1.095E+00.06720.082 3087.57610.75-.000723       2 1 1 03       2 0 0 03                    P 38e     366663243110 9 711   150.0  154.0
 22  589.728910 1.530E-29 6.662E-01.05980.067 4211.05940.70-.000645       1 3 3 02       1 2 2 02                    P 65f     365553243110 9 711   258.0  262.0
 22  589.733239 7.100E-30 5.563E-01.07260.098 4085.79820.70-.000573       3 1 1 03       2 2 2 02                    Q 19f     366663243110 9 711    78.0   78.0
 22  589.771092 1.380E-28 6.156E-01.07020.093 3543.13460.72-.000818       3 0 0 03       2 1 1 02                    P 25e     366663243110 9 711    98.0  102.0
 22  589.782052 2.420E-30 8.327E-01.06630.077 4564.51100.74-.000733       3 1 1 04       2 2 2 03                    Q 45f     366563243110 9 711   182.0  182.0
 22  589.789437 9.060E-25 2.104E-01.07700.105 1358.35280.68-.001077       1 1 1 02       0 2 2 01                    P 12e     376663243110 9 711    46.0   50.0
 22  589.801520 2.190E-29 2.766E-01.07220.097 3720.54200.71-.000580       1 1 1 12       0 2 2 11                    Q 20f     366663243110 9 711    82.0   82.0
 22  589.806719 2.460E-29 2.971E-01.07310.099 3690.23190.70-.000565       1 1 1 12       0 2 2 11                    Q 18f     366663243110 9 711    74.0   74.0
 22  589.811285 1.810E-29 2.450E-01.07130.095 3753.95870.71-.000595       1 1 1 12       0 2 2 11                    Q 22f     366663243110 9 711    90.0   90.0
 22  589.819304 7.360E-30 5.584E-01.07370.100 4056.84610.70-.000558       3 1 1 03       2 2 2 02                    Q 17f     366663243110 9 711    70.0   70.0
 22  589.820034 2.610E-29 3.097E-01.07420.101 3663.02920.69-.000550       1 1 1 12       0 2 2 11                    Q 16f     366663243110 9 711    66.0   66.0
 22  589.831586 2.540E-30 4.295E-01.06040.068 4483.63240.71-.000645       0 2 2 11       0 1 1 11                    P 63f     365553243110 9 711   250.0  254.0
 22  589.836933 2.650E-29 3.182E-01.07550.103 3638.93430.68-.000533       1 1 1 12       0 2 2 11                    Q 14f     366663243110 9 711    58.0   58.0
